"participant","block","trial","correct","latency"
109,"test.sc_dark.Darkgood","darkright",1,397
109,"test.sc_dark.Darkgood","badleft",1,1044
109,"test.sc_dark.Darkgood","badleft",1,451
109,"test.sc_dark.Darkgood","darkright",1,556
109,"test.sc_dark.Darkgood","badleft",1,1003
109,"test.sc_dark.Darkgood","darkright",1,529
109,"test.sc_dark.Darkgood","goodright",1,739
109,"test.sc_dark.Darkgood","goodright",1,580
109,"test.sc_dark.Darkgood","darkright",1,936
109,"test.sc_dark.Darkgood","darkright",1,506
109,"test.sc_dark.Darkgood","goodright",1,542
109,"test.sc_dark.Darkgood","badleft",1,543
109,"test.sc_dark.Darkgood","badleft",1,556
109,"test.sc_dark.Darkgood","badleft",1,1195
109,"test.sc_dark.Darkgood","badleft",1,486
109,"test.sc_dark.Darkgood","goodright",1,525
109,"test.sc_dark.Darkgood","badleft",1,692
109,"test.sc_dark.Darkgood","badleft",1,653
109,"test.sc_dark.Darkgood","goodright",1,1007
109,"test.sc_dark.Darkgood","goodright",1,549
109,"test.sc_dark.Darkgood","goodright",1,593
109,"test.sc_dark.Darkgood","darkright",1,736
109,"test.sc_dark.Darkgood","badleft",1,1065
109,"test.sc_dark.Darkgood","goodright",1,509
109,"test.sc_dark.Darkgood","badleft",1,529
109,"test.sc_dark.Darkgood","darkright",1,499
109,"test.sc_dark.Darkgood","darkright",1,399
109,"test.sc_dark.Darkgood","badleft",1,1382
109,"test.sc_dark.Darkgood","darkright",1,873
109,"test.sc_dark.Darkgood","badleft",1,605
109,"test.sc_dark.Darkgood","badleft",1,468
109,"test.sc_dark.Darkgood","badleft",1,416
109,"test.sc_dark.Darkgood","goodright",1,514
109,"test.sc_dark.Darkgood","goodright",1,622
109,"test.sc_dark.Darkgood","darkright",1,474
109,"test.sc_dark.Darkgood","badleft",1,567
109,"test.sc_dark.Darkgood","badleft",1,598
109,"test.sc_dark.Darkgood","darkright",1,916
109,"test.sc_dark.Darkgood","goodright",1,1051
109,"test.sc_dark.Darkgood","badleft",1,948
109,"test.sc_dark.Darkgood","badleft",1,919
109,"test.sc_dark.Darkgood","darkright",1,566
109,"test.sc_dark.Darkgood","darkright",1,463
109,"test.sc_dark.Darkgood","darkright",1,396
109,"test.sc_dark.Darkgood","badleft",1,867
110,"test.sc_dark.Darkgood","badleft",1,1742
110,"test.sc_dark.Darkgood","goodright",1,742
110,"test.sc_dark.Darkgood","darkright",1,730
110,"test.sc_dark.Darkgood","darkright",1,579
110,"test.sc_dark.Darkgood","darkright",1,759
110,"test.sc_dark.Darkgood","badleft",1,854
110,"test.sc_dark.Darkgood","badleft",1,671
110,"test.sc_dark.Darkgood","darkright",1,701
110,"test.sc_dark.Darkgood","badleft",1,639
110,"test.sc_dark.Darkgood","badleft",1,854
110,"test.sc_dark.Darkgood","badleft",1,871
110,"test.sc_dark.Darkgood","darkright",1,642
110,"test.sc_dark.Darkgood","goodright",1,762
110,"test.sc_dark.Darkgood","badleft",1,632
110,"test.sc_dark.Darkgood","goodright",1,724
110,"test.sc_dark.Darkgood","darkright",1,634
110,"test.sc_dark.Darkgood","darkright",1,601
110,"test.sc_dark.Darkgood","goodright",1,824
110,"test.sc_dark.Darkgood","badleft",1,716
110,"test.sc_dark.Darkgood","badleft",1,1067
110,"test.sc_dark.Darkgood","badleft",1,614
110,"test.sc_dark.Darkgood","darkright",1,528
110,"test.sc_dark.Darkgood","badleft",1,703
110,"test.sc_dark.Darkgood","goodright",1,635
110,"test.sc_dark.Darkgood","badleft",1,631
110,"test.sc_dark.Darkgood","darkright",1,654
110,"test.sc_dark.Darkgood","darkright",1,631
110,"test.sc_dark.Darkgood","goodright",1,675
110,"test.sc_dark.Darkgood","darkright",1,706
110,"test.sc_dark.Darkgood","badleft",1,1102
110,"test.sc_dark.Darkgood","goodright",1,951
110,"test.sc_dark.Darkgood","goodright",1,458
110,"test.sc_dark.Darkgood","badleft",1,516
110,"test.sc_dark.Darkgood","goodright",1,539
110,"test.sc_dark.Darkgood","darkright",1,535
110,"test.sc_dark.Darkgood","goodright",1,505
110,"test.sc_dark.Darkgood","badleft",1,541
110,"test.sc_dark.Darkgood","badleft",1,631
110,"test.sc_dark.Darkgood","badleft",1,763
110,"test.sc_dark.Darkgood","goodright",1,905
110,"test.sc_dark.Darkgood","darkright",1,1221
110,"test.sc_dark.Darkgood","badleft",1,974
110,"test.sc_dark.Darkgood","goodright",1,615
110,"test.sc_dark.Darkgood","badleft",1,584
110,"test.sc_dark.Darkgood","darkright",1,572
110,"test.sc_dark.Darkgood","goodright",1,806
110,"test.sc_dark.Darkgood","darkright",1,503
110,"test.sc_dark.Darkgood","goodright",1,524
110,"test.sc_dark.Darkgood","badleft",1,451
110,"test.sc_dark.Darkgood","badleft",1,684
110,"test.sc_dark.Darkgood","badleft",1,795
110,"test.sc_dark.Darkgood","goodright",1,759
110,"test.sc_dark.Darkgood","badleft",1,805
110,"test.sc_dark.Darkgood","badleft",1,836
110,"test.sc_dark.Darkgood","badleft",0,815
110,"test.sc_dark.Darkgood","darkright",1,889
110,"test.sc_dark.Darkgood","darkright",1,554
110,"test.sc_dark.Darkgood","goodright",1,742
110,"test.sc_dark.Darkgood","goodright",1,895
110,"test.sc_dark.Darkgood","badleft",1,585
110,"test.sc_dark.Darkgood","goodright",1,573
110,"test.sc_dark.Darkgood","darkright",1,574
110,"test.sc_dark.Darkgood","goodright",1,648
110,"test.sc_dark.Darkgood","badleft",1,543
110,"test.sc_dark.Darkgood","darkright",1,611
110,"test.sc_dark.Darkgood","badleft",1,620
110,"test.sc_dark.Darkgood","goodright",1,550
110,"test.sc_dark.Darkgood","darkright",1,634
110,"test.sc_dark.Darkgood","badleft",1,1430
110,"test.sc_dark.Darkgood","badleft",1,721
110,"test.sc_dark.Darkgood","darkright",1,568
110,"test.sc_dark.Darkgood","goodright",1,791
110,"test.sc_dark.Darkbad","badleft",1,1178
110,"test.sc_dark.Darkbad","darkleft",1,962
110,"test.sc_dark.Darkbad","goodright",1,1009
110,"test.sc_dark.Darkbad","goodright",1,551
110,"test.sc_dark.Darkbad","goodright",1,435
110,"test.sc_dark.Darkbad","badleft",1,463
110,"test.sc_dark.Darkbad","goodright",1,484
110,"test.sc_dark.Darkbad","goodright",1,435
110,"test.sc_dark.Darkbad","badleft",1,423
110,"test.sc_dark.Darkbad","badleft",1,708
110,"test.sc_dark.Darkbad","badleft",1,512
110,"test.sc_dark.Darkbad","darkleft",1,391
110,"test.sc_dark.Darkbad","goodright",1,1227
110,"test.sc_dark.Darkbad","badleft",1,687
110,"test.sc_dark.Darkbad","badleft",1,629
110,"test.sc_dark.Darkbad","goodright",1,545
110,"test.sc_dark.Darkbad","goodright",1,574
110,"test.sc_dark.Darkbad","darkleft",1,631
110,"test.sc_dark.Darkbad","goodright",1,612
110,"test.sc_dark.Darkbad","darkleft",0,549
110,"test.sc_dark.Darkbad","goodright",1,2553
110,"test.sc_dark.Darkbad","goodright",1,1162
110,"test.sc_dark.Darkbad","goodright",1,2048
110,"test.sc_dark.Darkbad","badleft",1,597
110,"test.sc_dark.Darkbad","darkleft",1,476
110,"test.sc_dark.Darkbad","darkleft",1,427
110,"test.sc_dark.Darkbad","badleft",1,503
110,"test.sc_dark.Darkbad","badleft",1,508
110,"test.sc_dark.Darkbad","darkleft",1,424
110,"test.sc_dark.Darkbad","darkleft",1,428
110,"test.sc_dark.Darkbad","badleft",1,465
110,"test.sc_dark.Darkbad","goodright",1,549
110,"test.sc_dark.Darkbad","darkleft",1,609
110,"test.sc_dark.Darkbad","darkleft",1,443
110,"test.sc_dark.Darkbad","badleft",1,466
110,"test.sc_dark.Darkbad","badleft",1,614
110,"test.sc_dark.Darkbad","badleft",1,520
110,"test.sc_dark.Darkbad","darkleft",1,447
110,"test.sc_dark.Darkbad","darkleft",1,464
110,"test.sc_dark.Darkbad","goodright",1,629
110,"test.sc_dark.Darkbad","badleft",1,1385
110,"test.sc_dark.Darkbad","darkleft",1,484
110,"test.sc_dark.Darkbad","goodright",1,859
110,"test.sc_dark.Darkbad","badleft",1,780
110,"test.sc_dark.Darkbad","goodright",1,1149
110,"test.sc_dark.Darkbad","goodright",1,625
110,"test.sc_dark.Darkbad","goodright",1,765
110,"test.sc_dark.Darkbad","badleft",1,1267
110,"test.sc_dark.Darkbad","darkleft",1,567
110,"test.sc_dark.Darkbad","goodright",1,590
110,"test.sc_dark.Darkbad","darkleft",1,418
110,"test.sc_dark.Darkbad","badleft",1,692
110,"test.sc_dark.Darkbad","darkleft",1,413
110,"test.sc_dark.Darkbad","goodright",1,607
110,"test.sc_dark.Darkbad","badleft",1,550
110,"test.sc_dark.Darkbad","goodright",1,738
110,"test.sc_dark.Darkbad","goodright",1,619
110,"test.sc_dark.Darkbad","goodright",1,717
110,"test.sc_dark.Darkbad","darkleft",1,1179
110,"test.sc_dark.Darkbad","darkleft",1,438
110,"test.sc_dark.Darkbad","badleft",1,1022
110,"test.sc_dark.Darkbad","goodright",1,495
110,"test.sc_dark.Darkbad","darkleft",1,904
110,"test.sc_dark.Darkbad","goodright",1,652
110,"test.sc_dark.Darkbad","goodright",1,877
110,"test.sc_dark.Darkbad","goodright",1,476
110,"test.sc_dark.Darkbad","darkleft",1,1059
110,"test.sc_dark.Darkbad","badleft",1,731
110,"test.sc_dark.Darkbad","goodright",1,701
110,"test.sc_dark.Darkbad","goodright",1,1134
110,"test.sc_dark.Darkbad","goodright",1,671
110,"test.sc_dark.Darkbad","darkleft",1,461
111,"test.sc_dark.Darkgood","badleft",1,1126
111,"test.sc_dark.Darkgood","goodright",1,532
111,"test.sc_dark.Darkgood","badleft",1,598
111,"test.sc_dark.Darkgood","badleft",1,596
111,"test.sc_dark.Darkgood","darkright",1,931
111,"test.sc_dark.Darkgood","goodright",1,644
111,"test.sc_dark.Darkgood","badleft",1,547
111,"test.sc_dark.Darkgood","badleft",1,482
111,"test.sc_dark.Darkgood","badleft",1,777
111,"test.sc_dark.Darkgood","darkright",1,874
111,"test.sc_dark.Darkgood","badleft",1,518
111,"test.sc_dark.Darkgood","darkright",1,1373
111,"test.sc_dark.Darkgood","badleft",1,621
111,"test.sc_dark.Darkgood","badleft",1,1095
111,"test.sc_dark.Darkgood","badleft",1,647
111,"test.sc_dark.Darkgood","badleft",1,894
111,"test.sc_dark.Darkgood","goodright",1,704
111,"test.sc_dark.Darkgood","badleft",0,923
111,"test.sc_dark.Darkgood","badleft",1,593
111,"test.sc_dark.Darkgood","goodright",1,726
111,"test.sc_dark.Darkgood","darkright",1,607
111,"test.sc_dark.Darkgood","badleft",1,798
111,"test.sc_dark.Darkgood","darkright",1,604
111,"test.sc_dark.Darkgood","goodright",1,595
111,"test.sc_dark.Darkgood","darkright",1,514
111,"test.sc_dark.Darkgood","badleft",1,502
111,"test.sc_dark.Darkgood","badleft",1,523
111,"test.sc_dark.Darkgood","goodright",1,538
111,"test.sc_dark.Darkgood","darkright",1,966
111,"test.sc_dark.Darkgood","goodright",1,572
111,"test.sc_dark.Darkgood","darkright",1,494
111,"test.sc_dark.Darkgood","darkright",1,383
111,"test.sc_dark.Darkgood","goodright",1,868
111,"test.sc_dark.Darkgood","badleft",1,1752
111,"test.sc_dark.Darkgood","darkright",1,605
111,"test.sc_dark.Darkgood","goodright",1,660
111,"test.sc_dark.Darkgood","darkright",1,464
111,"test.sc_dark.Darkgood","badleft",1,564
111,"test.sc_dark.Darkgood","goodright",1,571
111,"test.sc_dark.Darkgood","badleft",1,557
111,"test.sc_dark.Darkgood","goodright",1,1027
111,"test.sc_dark.Darkgood","darkright",1,599
111,"test.sc_dark.Darkgood","darkright",1,550
111,"test.sc_dark.Darkgood","badleft",1,490
111,"test.sc_dark.Darkgood","goodright",1,780
111,"test.sc_dark.Darkgood","badleft",1,1037
111,"test.sc_dark.Darkgood","darkright",1,467
111,"test.sc_dark.Darkgood","goodright",1,640
111,"test.sc_dark.Darkgood","goodright",1,510
111,"test.sc_dark.Darkgood","badleft",1,499
111,"test.sc_dark.Darkgood","goodright",1,412
111,"test.sc_dark.Darkgood","darkright",1,446
111,"test.sc_dark.Darkgood","darkright",1,376
111,"test.sc_dark.Darkgood","badleft",1,570
111,"test.sc_dark.Darkgood","darkright",0,339
111,"test.sc_dark.Darkgood","goodright",1,653
111,"test.sc_dark.Darkgood","goodright",1,759
111,"test.sc_dark.Darkgood","badleft",1,557
111,"test.sc_dark.Darkgood","badleft",1,620
111,"test.sc_dark.Darkgood","badleft",1,718
111,"test.sc_dark.Darkgood","goodright",1,564
111,"test.sc_dark.Darkgood","goodright",1,619
111,"test.sc_dark.Darkgood","darkright",1,511
111,"test.sc_dark.Darkgood","badleft",1,524
111,"test.sc_dark.Darkgood","badleft",1,546
111,"test.sc_dark.Darkgood","darkright",1,495
111,"test.sc_dark.Darkgood","badleft",1,545
111,"test.sc_dark.Darkgood","darkright",1,589
111,"test.sc_dark.Darkgood","badleft",1,745
111,"test.sc_dark.Darkgood","goodright",1,533
111,"test.sc_dark.Darkgood","darkright",1,726
111,"test.sc_dark.Darkgood","goodright",1,533
111,"test.sc_dark.Darkbad","badleft",1,813
111,"test.sc_dark.Darkbad","darkleft",1,446
111,"test.sc_dark.Darkbad","badleft",1,622
111,"test.sc_dark.Darkbad","goodright",1,519
111,"test.sc_dark.Darkbad","goodright",1,710
111,"test.sc_dark.Darkbad","darkleft",1,866
111,"test.sc_dark.Darkbad","goodright",1,942
111,"test.sc_dark.Darkbad","badleft",1,639
111,"test.sc_dark.Darkbad","goodright",1,542
111,"test.sc_dark.Darkbad","goodright",1,751
111,"test.sc_dark.Darkbad","goodright",1,747
111,"test.sc_dark.Darkbad","badleft",1,679
111,"test.sc_dark.Darkbad","badleft",1,1102
111,"test.sc_dark.Darkbad","goodright",1,551
111,"test.sc_dark.Darkbad","darkleft",1,1186
111,"test.sc_dark.Darkbad","darkleft",1,790
111,"test.sc_dark.Darkbad","darkleft",1,794
111,"test.sc_dark.Darkbad","darkleft",1,609
111,"test.sc_dark.Darkbad","goodright",1,1103
111,"test.sc_dark.Darkbad","badleft",1,619
111,"test.sc_dark.Darkbad","darkleft",1,871
111,"test.sc_dark.Darkbad","badleft",1,803
111,"test.sc_dark.Darkbad","goodright",1,537
111,"test.sc_dark.Darkbad","goodright",1,619
111,"test.sc_dark.Darkbad","badleft",1,580
111,"test.sc_dark.Darkbad","badleft",1,1158
111,"test.sc_dark.Darkbad","darkleft",1,1300
111,"test.sc_dark.Darkbad","darkleft",1,455
111,"test.sc_dark.Darkbad","darkleft",1,329
111,"test.sc_dark.Darkbad","badleft",1,619
111,"test.sc_dark.Darkbad","darkleft",1,423
111,"test.sc_dark.Darkbad","badleft",1,835
111,"test.sc_dark.Darkbad","darkleft",1,394
111,"test.sc_dark.Darkbad","badleft",1,454
111,"test.sc_dark.Darkbad","badleft",1,584
111,"test.sc_dark.Darkbad","badleft",1,484
111,"test.sc_dark.Darkbad","goodright",1,667
111,"test.sc_dark.Darkbad","darkleft",1,527
111,"test.sc_dark.Darkbad","darkleft",1,361
111,"test.sc_dark.Darkbad","goodright",1,568
111,"test.sc_dark.Darkbad","goodright",1,463
111,"test.sc_dark.Darkbad","darkleft",1,715
111,"test.sc_dark.Darkbad","badleft",1,967
111,"test.sc_dark.Darkbad","goodright",1,1070
111,"test.sc_dark.Darkbad","goodright",1,585
111,"test.sc_dark.Darkbad","darkleft",1,3085
111,"test.sc_dark.Darkbad","darkleft",1,464
111,"test.sc_dark.Darkbad","goodright",1,565
111,"test.sc_dark.Darkbad","badleft",1,1692
111,"test.sc_dark.Darkbad","badleft",1,683
111,"test.sc_dark.Darkbad","badleft",1,1290
111,"test.sc_dark.Darkbad","darkleft",1,770
111,"test.sc_dark.Darkbad","goodright",1,740
111,"test.sc_dark.Darkbad","goodright",1,517
111,"test.sc_dark.Darkbad","goodright",1,540
111,"test.sc_dark.Darkbad","badleft",1,518
111,"test.sc_dark.Darkbad","darkleft",1,413
111,"test.sc_dark.Darkbad","badleft",1,902
111,"test.sc_dark.Darkbad","goodright",1,544
111,"test.sc_dark.Darkbad","goodright",1,596
111,"test.sc_dark.Darkbad","goodright",1,923
111,"test.sc_dark.Darkbad","goodright",1,577
111,"test.sc_dark.Darkbad","goodright",1,603
111,"test.sc_dark.Darkbad","badleft",1,553
111,"test.sc_dark.Darkbad","goodright",1,542
111,"test.sc_dark.Darkbad","darkleft",1,650
111,"test.sc_dark.Darkbad","goodright",1,515
111,"test.sc_dark.Darkbad","goodright",1,895
111,"test.sc_dark.Darkbad","goodright",1,1233
111,"test.sc_dark.Darkbad","goodright",1,772
111,"test.sc_dark.Darkbad","goodright",1,693
111,"test.sc_dark.Darkbad","darkleft",1,854
112,"test.sc_dark.Darkbad","badleft",1,748
112,"test.sc_dark.Darkbad","goodright",1,768
112,"test.sc_dark.Darkbad","badleft",1,727
112,"test.sc_dark.Darkbad","darkleft",1,1360
112,"test.sc_dark.Darkbad","darkleft",1,733
112,"test.sc_dark.Darkbad","badleft",1,719
112,"test.sc_dark.Darkbad","goodright",1,726
112,"test.sc_dark.Darkbad","goodright",1,1468
112,"test.sc_dark.Darkbad","darkleft",1,599
112,"test.sc_dark.Darkbad","darkleft",1,646
112,"test.sc_dark.Darkbad","goodright",1,4109
112,"test.sc_dark.Darkbad","darkleft",1,771
112,"test.sc_dark.Darkbad","goodright",1,1757
112,"test.sc_dark.Darkbad","badleft",0,799
112,"test.sc_dark.Darkbad","darkleft",1,726
112,"test.sc_dark.Darkbad","badleft",1,2180
112,"test.sc_dark.Darkbad","goodright",1,675
112,"test.sc_dark.Darkbad","goodright",1,2527
112,"test.sc_dark.Darkbad","darkleft",1,630
112,"test.sc_dark.Darkbad","darkleft",1,1058
112,"test.sc_dark.Darkbad","goodright",1,819
112,"test.sc_dark.Darkbad","goodright",0,1644
112,"test.sc_dark.Darkbad","goodright",1,658
112,"test.sc_dark.Darkbad","goodright",1,755
112,"test.sc_dark.Darkbad","badleft",1,671
112,"test.sc_dark.Darkbad","badleft",1,587
112,"test.sc_dark.Darkbad","darkleft",1,1791
112,"test.sc_dark.Darkbad","goodright",1,1097
112,"test.sc_dark.Darkbad","goodright",1,602
112,"test.sc_dark.Darkbad","goodright",1,545
112,"test.sc_dark.Darkbad","badleft",1,1005
112,"test.sc_dark.Darkbad","darkleft",1,1134
112,"test.sc_dark.Darkbad","badleft",1,631
112,"test.sc_dark.Darkbad","badleft",1,387
112,"test.sc_dark.Darkbad","goodright",1,672
112,"test.sc_dark.Darkbad","badleft",1,700
112,"test.sc_dark.Darkbad","badleft",1,613
112,"test.sc_dark.Darkbad","darkleft",1,614
112,"test.sc_dark.Darkbad","darkleft",1,544
112,"test.sc_dark.Darkbad","darkleft",1,2332
112,"test.sc_dark.Darkbad","darkleft",1,427
112,"test.sc_dark.Darkbad","goodright",1,536
112,"test.sc_dark.Darkbad","badleft",1,553
112,"test.sc_dark.Darkbad","darkleft",1,472
112,"test.sc_dark.Darkbad","goodright",1,676
112,"test.sc_dark.Darkbad","badleft",1,651
112,"test.sc_dark.Darkbad","goodright",1,748
112,"test.sc_dark.Darkbad","badleft",1,713
112,"test.sc_dark.Darkbad","darkleft",1,575
112,"test.sc_dark.Darkbad","badleft",1,553
112,"test.sc_dark.Darkbad","goodright",1,725
112,"test.sc_dark.Darkbad","goodright",1,643
112,"test.sc_dark.Darkbad","goodright",1,546
112,"test.sc_dark.Darkbad","darkleft",1,567
112,"test.sc_dark.Darkbad","badleft",1,646
112,"test.sc_dark.Darkbad","goodright",1,597
112,"test.sc_dark.Darkbad","goodright",1,1155
112,"test.sc_dark.Darkbad","goodright",1,606
112,"test.sc_dark.Darkbad","goodright",1,485
112,"test.sc_dark.Darkbad","badleft",1,540
112,"test.sc_dark.Darkbad","darkleft",1,1408
112,"test.sc_dark.Darkbad","darkleft",1,417
112,"test.sc_dark.Darkbad","goodright",1,627
112,"test.sc_dark.Darkbad","goodright",1,1335
112,"test.sc_dark.Darkbad","badleft",1,695
112,"test.sc_dark.Darkbad","badleft",1,457
112,"test.sc_dark.Darkbad","badleft",1,570
112,"test.sc_dark.Darkbad","darkleft",1,763
112,"test.sc_dark.Darkbad","goodright",1,986
112,"test.sc_dark.Darkbad","darkleft",1,542
112,"test.sc_dark.Darkbad","goodright",1,935
112,"test.sc_dark.Darkbad","goodright",1,521
112,"test.sc_dark.Darkgood","darkright",1,550
112,"test.sc_dark.Darkgood","badleft",1,754
112,"test.sc_dark.Darkgood","darkright",1,721
112,"test.sc_dark.Darkgood","badleft",1,1760
112,"test.sc_dark.Darkgood","goodright",1,613
112,"test.sc_dark.Darkgood","darkright",1,598
112,"test.sc_dark.Darkgood","goodright",1,861
112,"test.sc_dark.Darkgood","darkright",1,585
112,"test.sc_dark.Darkgood","goodright",1,621
112,"test.sc_dark.Darkgood","goodright",1,574
112,"test.sc_dark.Darkgood","badleft",1,624
112,"test.sc_dark.Darkgood","badleft",1,620
112,"test.sc_dark.Darkgood","badleft",1,566
112,"test.sc_dark.Darkgood","badleft",1,540
112,"test.sc_dark.Darkgood","badleft",1,590
112,"test.sc_dark.Darkgood","badleft",1,578
112,"test.sc_dark.Darkgood","badleft",1,684
112,"test.sc_dark.Darkgood","goodright",1,2306
112,"test.sc_dark.Darkgood","badleft",1,644
112,"test.sc_dark.Darkgood","badleft",0,763
112,"test.sc_dark.Darkgood","darkright",1,612
112,"test.sc_dark.Darkgood","badleft",1,1110
112,"test.sc_dark.Darkgood","darkright",1,713
112,"test.sc_dark.Darkgood","darkright",1,608
112,"test.sc_dark.Darkgood","badleft",1,1535
112,"test.sc_dark.Darkgood","badleft",1,687
112,"test.sc_dark.Darkgood","goodright",1,629
112,"test.sc_dark.Darkgood","darkright",0,537
112,"test.sc_dark.Darkgood","goodright",1,1387
112,"test.sc_dark.Darkgood","goodright",1,534
112,"test.sc_dark.Darkgood","darkright",1,416
112,"test.sc_dark.Darkgood","goodright",1,3465
112,"test.sc_dark.Darkgood","badleft",1,599
112,"test.sc_dark.Darkgood","darkright",1,589
112,"test.sc_dark.Darkgood","badleft",1,562
112,"test.sc_dark.Darkgood","goodright",1,696
112,"test.sc_dark.Darkgood","badleft",1,706
112,"test.sc_dark.Darkgood","badleft",1,870
112,"test.sc_dark.Darkgood","badleft",1,498
112,"test.sc_dark.Darkgood","badleft",1,563
112,"test.sc_dark.Darkgood","badleft",1,882
112,"test.sc_dark.Darkgood","badleft",1,3129
112,"test.sc_dark.Darkgood","badleft",1,668
112,"test.sc_dark.Darkgood","darkright",1,520
112,"test.sc_dark.Darkgood","badleft",1,679
112,"test.sc_dark.Darkgood","goodright",1,1917
112,"test.sc_dark.Darkgood","goodright",1,399
112,"test.sc_dark.Darkgood","darkright",1,591
112,"test.sc_dark.Darkgood","goodright",1,587
112,"test.sc_dark.Darkgood","badleft",1,671
112,"test.sc_dark.Darkgood","darkright",1,518
112,"test.sc_dark.Darkgood","badleft",1,693
112,"test.sc_dark.Darkgood","goodright",1,710
112,"test.sc_dark.Darkgood","goodright",1,754
112,"test.sc_dark.Darkgood","darkright",1,577
112,"test.sc_dark.Darkgood","goodright",1,626
112,"test.sc_dark.Darkgood","badleft",1,518
112,"test.sc_dark.Darkgood","darkright",1,517
112,"test.sc_dark.Darkgood","darkright",1,500
112,"test.sc_dark.Darkgood","goodright",1,566
112,"test.sc_dark.Darkgood","badleft",1,637
112,"test.sc_dark.Darkgood","goodright",1,676
112,"test.sc_dark.Darkgood","badleft",1,786
112,"test.sc_dark.Darkgood","goodright",1,670
112,"test.sc_dark.Darkgood","badleft",1,826
112,"test.sc_dark.Darkgood","goodright",1,686
112,"test.sc_dark.Darkgood","goodright",1,805
112,"test.sc_dark.Darkgood","darkright",1,862
112,"test.sc_dark.Darkgood","darkright",1,634
112,"test.sc_dark.Darkgood","darkright",1,537
112,"test.sc_dark.Darkgood","darkright",1,554
112,"test.sc_dark.Darkgood","darkright",1,489
113,"test.sc_dark.Darkgood","goodright",1,837
113,"test.sc_dark.Darkgood","darkright",0,708
113,"test.sc_dark.Darkgood","goodright",1,3584
113,"test.sc_dark.Darkgood","badleft",0,741
113,"test.sc_dark.Darkgood","goodright",1,734
113,"test.sc_dark.Darkgood","darkright",1,863
113,"test.sc_dark.Darkgood","badleft",1,691
113,"test.sc_dark.Darkgood","darkright",1,596
113,"test.sc_dark.Darkgood","goodright",1,611
113,"test.sc_dark.Darkgood","badleft",1,901
113,"test.sc_dark.Darkgood","goodright",1,606
113,"test.sc_dark.Darkgood","badleft",1,589
113,"test.sc_dark.Darkgood","badleft",1,601
113,"test.sc_dark.Darkgood","badleft",1,760
113,"test.sc_dark.Darkgood","badleft",1,486
113,"test.sc_dark.Darkgood","badleft",1,413
113,"test.sc_dark.Darkgood","darkright",1,527
113,"test.sc_dark.Darkgood","badleft",1,1038
113,"test.sc_dark.Darkgood","badleft",1,572
113,"test.sc_dark.Darkgood","badleft",1,846
113,"test.sc_dark.Darkgood","darkright",1,503
113,"test.sc_dark.Darkgood","goodright",1,539
113,"test.sc_dark.Darkgood","darkright",1,583
113,"test.sc_dark.Darkgood","badleft",1,556
113,"test.sc_dark.Darkgood","darkright",1,419
113,"test.sc_dark.Darkgood","badleft",1,964
113,"test.sc_dark.Darkgood","darkright",1,546
113,"test.sc_dark.Darkgood","darkright",1,519
113,"test.sc_dark.Darkgood","goodright",0,622
113,"test.sc_dark.Darkgood","goodright",1,1975
113,"test.sc_dark.Darkgood","badleft",1,687
113,"test.sc_dark.Darkgood","badleft",1,1350
113,"test.sc_dark.Darkgood","darkright",1,448
113,"test.sc_dark.Darkgood","darkright",1,378
113,"test.sc_dark.Darkgood","goodright",1,1308
113,"test.sc_dark.Darkgood","darkright",1,375
113,"test.sc_dark.Darkgood","badleft",0,449
113,"test.sc_dark.Darkgood","goodright",1,2539
113,"test.sc_dark.Darkgood","goodright",1,953
113,"test.sc_dark.Darkgood","badleft",1,565
113,"test.sc_dark.Darkgood","badleft",1,572
113,"test.sc_dark.Darkgood","badleft",1,461
113,"test.sc_dark.Darkgood","goodright",1,719
113,"test.sc_dark.Darkgood","badleft",1,614
113,"test.sc_dark.Darkgood","badleft",0,711
113,"test.sc_dark.Darkgood","goodright",1,4451
113,"test.sc_dark.Darkgood","darkright",0,527
113,"test.sc_dark.Darkgood","darkright",1,680
113,"test.sc_dark.Darkgood","badleft",1,607
113,"test.sc_dark.Darkgood","goodright",1,950
113,"test.sc_dark.Darkgood","badleft",1,586
113,"test.sc_dark.Darkgood","badleft",1,822
113,"test.sc_dark.Darkgood","badleft",1,711
113,"test.sc_dark.Darkgood","badleft",1,659
113,"test.sc_dark.Darkgood","darkright",1,543
113,"test.sc_dark.Darkgood","goodright",1,955
113,"test.sc_dark.Darkgood","badleft",1,543
113,"test.sc_dark.Darkgood","goodright",1,619
113,"test.sc_dark.Darkgood","goodright",1,1349
113,"test.sc_dark.Darkgood","darkright",1,448
113,"test.sc_dark.Darkgood","darkright",1,378
113,"test.sc_dark.Darkgood","darkright",1,326
113,"test.sc_dark.Darkgood","goodright",1,589
113,"test.sc_dark.Darkgood","badleft",0,1322
113,"test.sc_dark.Darkgood","badleft",1,823
113,"test.sc_dark.Darkgood","darkright",1,531
113,"test.sc_dark.Darkgood","darkright",1,445
113,"test.sc_dark.Darkgood","goodright",1,764
113,"test.sc_dark.Darkgood","goodright",1,1147
113,"test.sc_dark.Darkgood","darkright",0,1374
113,"test.sc_dark.Darkgood","goodright",1,1350
113,"test.sc_dark.Darkgood","badleft",1,721
113,"test.sc_dark.Darkbad","goodright",1,740
113,"test.sc_dark.Darkbad","goodright",1,798
113,"test.sc_dark.Darkbad","badleft",1,716
113,"test.sc_dark.Darkbad","goodright",1,755
